url,id,impact,description,help,helpUrl,selector,html,failureSummary
"https://www.hiexperience.es","color-contrast","serious","Ensure the contrast between foreground and background colors meets WCAG 2 AA minimum contrast ratio thresholds","Elements must meet minimum color contrast ratio thresholds","https://dequeuniversity.com/rules/axe/4.11/color-contrast?application=axeAPI",".blog-meta-primary > .blog-categories-list > .blog-categories:nth-child(1)","<a href=""/blog/category/Behavioral+Design"" class=""blog-categories"">Behavioral Design</a>","Fix any of the following:   Element has insufficient color contrast of 2.32 (foreground color: #aaaaaa, background color: #ffffff, font size: 12.0pt (16px), font weight: normal). Expected contrast ratio of 4.5:1"
"https://www.hiexperience.es","color-contrast","serious","Ensure the contrast between foreground and background colors meets WCAG 2 AA minimum contrast ratio thresholds","Elements must meet minimum color contrast ratio thresholds","https://dequeuniversity.com/rules/axe/4.11/color-contrast?application=axeAPI",".blog-meta-primary > .blog-categories-list > .blog-categories[href$=""CRO""]","<a href=""/blog/category/CRO"" class=""blog-categories"">CRO</a>","Fix any of the following:   Element has insufficient color contrast of 2.32 (foreground color: #aaaaaa, background color: #ffffff, font size: 12.0pt (16px), font weight: normal). Expected contrast ratio of 4.5:1"
"https://www.hiexperience.es","scrollable-region-focusable","serious","Ensure elements that have scrollable content are accessible by keyboard","Scrollable region must have keyboard access","https://dequeuniversity.com/rules/axe/4.11/scrollable-region-focusable?application=axeAPI","#CybotCookiebotDialogBodyContent","<div id=""CybotCookiebotDialogBodyContent"" class=""CybotCookiebotScrollArea"">","Fix any of the following:   Element should have focusable content   Element should be focusable"
"https://www.hiexperience.es","color-contrast","serious","Ensure the contrast between foreground and background colors meets WCAG 2 AA minimum contrast ratio thresholds","Elements must meet minimum color contrast ratio thresholds","https://dequeuniversity.com/rules/axe/4.11/color-contrast?application=axeAPI",".blog-meta-primary > .blog-categories-list > .blog-categories[href$=""UX+Writing""]","<a href=""/blog/category/UX+Writing"" class=""blog-categories"">UX Writing</a>","Fix any of the following:   Element has insufficient color contrast of 2.07 (foreground color: #b4b4b4, background color: #ffffff, font size: 12.0pt (16px), font weight: normal). Expected contrast ratio of 4.5:1"
"https://www.hiexperience.es","color-contrast","serious","Ensure the contrast between foreground and background colors meets WCAG 2 AA minimum contrast ratio thresholds","Elements must meet minimum color contrast ratio thresholds","https://dequeuniversity.com/rules/axe/4.11/color-contrast?application=axeAPI",".blog-meta-primary > .blog-categories-list > .blog-categories:nth-child(3)","<a href=""/blog/category/Narrativa+Digital"" class=""blog-categories"">Narrativa Digital</a>","Fix any of the following:   Element has insufficient color contrast of 2.07 (foreground color: #b4b4b4, background color: #ffffff, font size: 12.0pt (16px), font weight: normal). Expected contrast ratio of 4.5:1"
"https://www.hiexperience.es","scrollable-region-focusable","serious","Ensure elements that have scrollable content are accessible by keyboard","Scrollable region must have keyboard access","https://dequeuniversity.com/rules/axe/4.11/scrollable-region-focusable?application=axeAPI","#CybotCookiebotDialogBodyContent","<div id=""CybotCookiebotDialogBodyContent"" class=""CybotCookiebotScrollArea"">","Fix any of the following:   Element should have focusable content   Element should be focusable"
"https://www.hiexperience.es","color-contrast","serious","Ensure the contrast between foreground and background colors meets WCAG 2 AA minimum contrast ratio thresholds","Elements must meet minimum color contrast ratio thresholds","https://dequeuniversity.com/rules/axe/4.11/color-contrast?application=axeAPI",".blog-meta-primary > .blog-categories-list > .blog-categories[href$=""Implants""]","<a href=""/blog/category/Implants"" class=""blog-categories"">Implants</a>","Fix any of the following:   Element has insufficient color contrast of 2.61 (foreground color: #a0a0a0, background color: #ffffff, font size: 12.0pt (16px), font weight: normal). Expected contrast ratio of 4.5:1"
"https://www.hiexperience.es","color-contrast","serious","Ensure the contrast between foreground and background colors meets WCAG 2 AA minimum contrast ratio thresholds","Elements must meet minimum color contrast ratio thresholds","https://dequeuniversity.com/rules/axe/4.11/color-contrast?application=axeAPI",".blog-meta-secondary > .blog-author","<span class=""blog-author"">Laura Ambrós</span>","Fix any of the following:   Element has insufficient color contrast of 2.61 (foreground color: #a0a0a0, background color: #ffffff, font size: 12.0pt (16px), font weight: normal). Expected contrast ratio of 4.5:1"
"https://www.hiexperience.es","scrollable-region-focusable","serious","Ensure elements that have scrollable content are accessible by keyboard","Scrollable region must have keyboard access","https://dequeuniversity.com/rules/axe/4.11/scrollable-region-focusable?application=axeAPI","#CybotCookiebotDialogBodyContent","<div id=""CybotCookiebotDialogBodyContent"" class=""CybotCookiebotScrollArea"">","Fix any of the following:   Element should have focusable content   Element should be focusable"
"https://www.hiexperience.es","color-contrast","serious","Ensure the contrast between foreground and background colors meets WCAG 2 AA minimum contrast ratio thresholds","Elements must meet minimum color contrast ratio thresholds","https://dequeuniversity.com/rules/axe/4.11/color-contrast?application=axeAPI",".blog-meta-primary > .blog-categories-list > .blog-categories[href$=""UX+Design""]","<a href=""/blog/category/UX+Design"" class=""blog-categories"">UX Design</a>","Fix any of the following:   Element has insufficient color contrast of 2.07 (foreground color: #b4b4b4, background color: #ffffff, font size: 12.0pt (16px), font weight: normal). Expected contrast ratio of 4.5:1"
"https://www.hiexperience.es","color-contrast","serious","Ensure the contrast between foreground and background colors meets WCAG 2 AA minimum contrast ratio thresholds","Elements must meet minimum color contrast ratio thresholds","https://dequeuniversity.com/rules/axe/4.11/color-contrast?application=axeAPI",".blog-meta-primary > .blog-categories-list > .blog-categories[href$=""Ecommerce""]","<a href=""/blog/category/Ecommerce"" class=""blog-categories"">Ecommerce</a>","Fix any of the following:   Element has insufficient color contrast of 2.07 (foreground color: #b4b4b4, background color: #ffffff, font size: 12.0pt (16px), font weight: normal). Expected contrast ratio of 4.5:1"
"https://www.hiexperience.es","scrollable-region-focusable","serious","Ensure elements that have scrollable content are accessible by keyboard","Scrollable region must have keyboard access","https://dequeuniversity.com/rules/axe/4.11/scrollable-region-focusable?application=axeAPI","#CybotCookiebotDialogBodyContent","<div id=""CybotCookiebotDialogBodyContent"" class=""CybotCookiebotScrollArea"">","Fix any of the following:   Element should have focusable content   Element should be focusable"
"https://www.hiexperience.es","color-contrast","serious","Ensure the contrast between foreground and background colors meets WCAG 2 AA minimum contrast ratio thresholds","Elements must meet minimum color contrast ratio thresholds","https://dequeuniversity.com/rules/axe/4.11/color-contrast?application=axeAPI",".blog-meta-primary > .blog-categories-list > .blog-categories[href$=""UX+Writing""]","<a href=""/blog/category/UX+Writing"" class=""blog-categories"">UX Writing</a>","Fix any of the following:   Element has insufficient color contrast of 2.61 (foreground color: #a0a0a0, background color: #ffffff, font size: 12.0pt (16px), font weight: normal). Expected contrast ratio of 4.5:1"
"https://www.hiexperience.es","color-contrast","serious","Ensure the contrast between foreground and background colors meets WCAG 2 AA minimum contrast ratio thresholds","Elements must meet minimum color contrast ratio thresholds","https://dequeuniversity.com/rules/axe/4.11/color-contrast?application=axeAPI",".blog-meta-primary > .blog-categories-list > .blog-categories:nth-child(3)","<a href=""/blog/category/Narrativa+Digital"" class=""blog-categories"">Narrativa Digital</a>","Fix any of the following:   Element has insufficient color contrast of 2.61 (foreground color: #a0a0a0, background color: #ffffff, font size: 12.0pt (16px), font weight: normal). Expected contrast ratio of 4.5:1"
"https://www.hiexperience.es","scrollable-region-focusable","serious","Ensure elements that have scrollable content are accessible by keyboard","Scrollable region must have keyboard access","https://dequeuniversity.com/rules/axe/4.11/scrollable-region-focusable?application=axeAPI","#CybotCookiebotDialogBodyContent","<div id=""CybotCookiebotDialogBodyContent"" class=""CybotCookiebotScrollArea"">","Fix any of the following:   Element should have focusable content   Element should be focusable"
"https://www.hiexperience.es","color-contrast","serious","Ensure the contrast between foreground and background colors meets WCAG 2 AA minimum contrast ratio thresholds","Elements must meet minimum color contrast ratio thresholds","https://dequeuniversity.com/rules/axe/4.11/color-contrast?application=axeAPI",".category-ecommerce > .blog-item-summary > .blog-item-text > .blog-meta-section > .blog-meta-primary > .blog-categories-list > .blog-categories[href$=""UX+Design""]","<a href=""/blog/category/UX+Design"" class=""blog-categories"">UX Design</a>","Fix any of the following:   Element has insufficient color contrast of 2.61 (foreground color: #a0a0a0, background color: #ffffff, font size: 12.0pt (16px), font weight: normal). Expected contrast ratio of 4.5:1"
